timestep_index,time_fs,tdc_total_1_per_ps,atom001_cart1_1_per_ps,atom001_cart2_1_per_ps,atom001_cart3_1_per_ps,atom002_cart1_1_per_ps,atom002_cart2_1_per_ps,atom002_cart3_1_per_ps,atom003_cart1_1_per_ps,atom003_cart2_1_per_ps,atom003_cart3_1_per_ps,atom004_cart1_1_per_ps,atom004_cart2_1_per_ps,atom004_cart3_1_per_ps,atom005_cart1_1_per_ps,atom005_cart2_1_per_ps,atom005_cart3_1_per_ps,atom006_cart1_1_per_ps,atom006_cart2_1_per_ps,atom006_cart3_1_per_ps,atom007_cart1_1_per_ps,atom007_cart2_1_per_ps,atom007_cart3_1_per_ps,atom008_cart1_1_per_ps,atom008_cart2_1_per_ps,atom008_cart3_1_per_ps,atom009_cart1_1_per_ps,atom009_cart2_1_per_ps,atom009_cart3_1_per_ps,atom010_cart1_1_per_ps,atom010_cart2_1_per_ps,atom010_cart3_1_per_ps,atom011_cart1_1_per_ps,atom011_cart2_1_per_ps,atom011_cart3_1_per_ps,atom012_cart1_1_per_ps,atom012_cart2_1_per_ps,atom012_cart3_1_per_ps,atom013_cart1_1_per_ps,atom013_cart2_1_per_ps,atom013_cart3_1_per_ps,atom014_cart1_1_per_ps,atom014_cart2_1_per_ps,atom014_cart3_1_per_ps,atom015_cart1_1_per_ps,atom015_cart2_1_per_ps,atom015_cart3_1_per_ps,atom016_cart1_1_per_ps,atom016_cart2_1_per_ps,atom016_cart3_1_per_ps,atom017_cart1_1_per_ps,atom017_cart2_1_per_ps,atom017_cart3_1_per_ps,atom018_cart1_1_per_ps,atom018_cart2_1_per_ps,atom018_cart3_1_per_ps,atom019_cart1_1_per_ps,atom019_cart2_1_per_ps,atom019_cart3_1_per_ps,atom020_cart1_1_per_ps,atom020_cart2_1_per_ps,atom020_cart3_1_per_ps,atom021_cart1_1_per_ps,atom021_cart2_1_per_ps,atom021_cart3_1_per_ps,atom022_cart1_1_per_ps,atom022_cart2_1_per_ps,atom022_cart3_1_per_ps,atom023_cart1_1_per_ps,atom023_cart2_1_per_ps,atom023_cart3_1_per_ps,atom024_cart1_1_per_ps,atom024_cart2_1_per_ps,atom024_cart3_1_per_ps,atom025_cart1_1_per_ps,atom025_cart2_1_per_ps,atom025_cart3_1_per_ps,atom026_cart1_1_per_ps,atom026_cart2_1_per_ps,atom026_cart3_1_per_ps,atom027_cart1_1_per_ps,atom027_cart2_1_per_ps,atom027_cart3_1_per_ps,atom028_cart1_1_per_ps,atom028_cart2_1_per_ps,atom028_cart3_1_per_ps,atom029_cart1_1_per_ps,atom029_cart2_1_per_ps,atom029_cart3_1_per_ps,atom030_cart1_1_per_ps,atom030_cart2_1_per_ps,atom030_cart3_1_per_ps
1,0.00362833,0.44130679276446605,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.019157120275196067,0.015696775079867702,-0.0683955407386677,0.02181931038335117,0.08541535902195688,0.43819378968455414,0.04623623676212316,-0.19707680203798283,-0.11350495841959776,0.017671448612660123,-0.002901047647017701,-0.0030513977125709753,0.043808493818867165,-0.038630308815968475,0.16481585211414695,0.006637117036430864,-0.028864793448059582,0.03428013879517689
6,0.02176996,0.43867763840507423,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.019595990035629483,0.014499839936798781,-0.06770204925135896,0.020912144943233603,0.0825846693849607,0.4337694878133189,0.05222734756252264,-0.19439244779954198,-0.11499069782561823,0.017259122563559253,-0.002705514354399247,-0.0028735998734286195,0.04325998773424748,-0.034794926945564124,0.16020365401892692,0.006084052697183759,-0.028727001277560112,0.03446757904216392
11,0.03991159,0.4369182019377231,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0200417120086657,0.013341981267446465,-0.06699172946671575,0.020003166726470522,0.07971307103628349,0.42927711674760843,0.05816929613399066,-0.1909477719484501,-0.11621184911691358,0.01684881856310949,-0.002514377426627331,-0.002700474407259853,0.04271247735934835,-0.031006625553075682,0.1555641369661379,0.005552978061396773,-0.028575973402478107,0.03464224838878577
16,0.05805322,0.43606125071639695,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.020493088549220457,0.01221631166133981,-0.06625152462922271,0.019089839338715536,0.07680817990812479,0.42471171544459363,0.06406676377604889,-0.18671627964268586,-0.11717371826063765,0.01644057812485635,-0.002326904106978505,-0.0025335956014351955,0.04216488678761703,-0.027266917309799993,0.15090441890164683,0.005041381906347638,-0.028413578803103405,0.03480660467174942
21,0.07619485,0.43619091746560856,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.02095276077512893,0.011129105649782216,-0.06548250486836217,0.01818112260437476,0.0738833749582069,0.4201196040112528,0.06993280135011228,-0.18170761567213103,-0.11788398340512388,0.01603425787617531,-0.0021433699859424076,-0.0023720906689231173,0.04161866527107132,-0.02357721987825896,0.14623425869628578,0.004550169916919456,-0.028240748665801466,0.034962329500841764
26,0.09433649,0.43730142006359657,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.021418550303477696,0.010077149994674456,-0.06468165164400674,0.017274407477647757,0.07094031293219802,0.4154945561707787,0.07575339328598668,-0.17591267126767224,-0.11833438645442701,0.015630517683091084,-0.0019637359718485564,-0.0022163760446368246,0.04106995043936307,-0.019937739847424224,0.14155497795050312,0.004079775459689581,-0.02805578476044099,0.03511017435664307
31,0.11247812,0.4400083875915521,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.02189029089764915,0.00906205222695376,-0.06385159869306964,0.016373061838855143,0.06798706748989426,0.41143165131803405,0.08154085806161258,-0.16933225850251427,-0.11852240347869968,0.01522944659452184,-0.0017877400155580463,-0.00206658127186945,0.040516863234272324,-0.016349256693981018,0.1368704388660454,0.003630303433945536,-0.027860494918948892,0.03524668720440895
36,0.13061975,0.4430690719179083,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.02236693543665792,0.00808647833010317,-0.06300020851501385,0.015474077482556222,0.06502732317944038,0.406721400608441,0.08726831584076016,-0.16197869635494774,-0.11843939983210124,0.014830513586437466,-0.0016153763286522393,-0.0019220842607102692,0.03995868158911436,-0.01281256624040879,0.13218273507560796,0.0032020246243603377,-0.02765322400656425,0.03537214170282777
41,0.14876138,0.44709797261686685,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.022849068137741766,0.007153467467288356,-0.062130558887578166,0.01458054098352899,0.062058805951519545,0.40196588611514317,0.09293882272759632,-0.15385496210020233,-0.11808516274098504,0.014434411993251678,-0.0014470122441131912,-0.0017824456256652686,0.03939853383468782,-0.009327392259731681,0.12749598150613325,0.0027958629176950576,-0.027434500733983864,0.03548862557454036
46,0.16690301,0.45208715459863574,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.02333773425321955,0.0062624582118430755,-0.0612389173811547,0.013688784714383968,0.05907560427707119,0.39719765721001904,0.09854892349038055,-0.1449824203405427,-0.11746501204322661,0.014040015159419016,-0.0012823427881552666,-0.0016478453147554157,0.038837824282786995,-0.005895819413085034,0.12281124238588442,0.002411696338370253,-0.027205924709873364,0.03559349626605082
