timestep_index,time_fs,tdc_total_1_per_ps,atom001_cart1_1_per_ps,atom001_cart2_1_per_ps,atom001_cart3_1_per_ps,atom002_cart1_1_per_ps,atom002_cart2_1_per_ps,atom002_cart3_1_per_ps,atom003_cart1_1_per_ps,atom003_cart2_1_per_ps,atom003_cart3_1_per_ps,atom004_cart1_1_per_ps,atom004_cart2_1_per_ps,atom004_cart3_1_per_ps,atom005_cart1_1_per_ps,atom005_cart2_1_per_ps,atom005_cart3_1_per_ps,atom006_cart1_1_per_ps,atom006_cart2_1_per_ps,atom006_cart3_1_per_ps,atom007_cart1_1_per_ps,atom007_cart2_1_per_ps,atom007_cart3_1_per_ps,atom008_cart1_1_per_ps,atom008_cart2_1_per_ps,atom008_cart3_1_per_ps,atom009_cart1_1_per_ps,atom009_cart2_1_per_ps,atom009_cart3_1_per_ps,atom010_cart1_1_per_ps,atom010_cart2_1_per_ps,atom010_cart3_1_per_ps,atom011_cart1_1_per_ps,atom011_cart2_1_per_ps,atom011_cart3_1_per_ps,atom012_cart1_1_per_ps,atom012_cart2_1_per_ps,atom012_cart3_1_per_ps,atom013_cart1_1_per_ps,atom013_cart2_1_per_ps,atom013_cart3_1_per_ps,atom014_cart1_1_per_ps,atom014_cart2_1_per_ps,atom014_cart3_1_per_ps,atom015_cart1_1_per_ps,atom015_cart2_1_per_ps,atom015_cart3_1_per_ps,atom016_cart1_1_per_ps,atom016_cart2_1_per_ps,atom016_cart3_1_per_ps,atom017_cart1_1_per_ps,atom017_cart2_1_per_ps,atom017_cart3_1_per_ps,atom018_cart1_1_per_ps,atom018_cart2_1_per_ps,atom018_cart3_1_per_ps,atom019_cart1_1_per_ps,atom019_cart2_1_per_ps,atom019_cart3_1_per_ps,atom020_cart1_1_per_ps,atom020_cart2_1_per_ps,atom020_cart3_1_per_ps,atom021_cart1_1_per_ps,atom021_cart2_1_per_ps,atom021_cart3_1_per_ps,atom022_cart1_1_per_ps,atom022_cart2_1_per_ps,atom022_cart3_1_per_ps,atom023_cart1_1_per_ps,atom023_cart2_1_per_ps,atom023_cart3_1_per_ps,atom024_cart1_1_per_ps,atom024_cart2_1_per_ps,atom024_cart3_1_per_ps,atom025_cart1_1_per_ps,atom025_cart2_1_per_ps,atom025_cart3_1_per_ps,atom026_cart1_1_per_ps,atom026_cart2_1_per_ps,atom026_cart3_1_per_ps,atom027_cart1_1_per_ps,atom027_cart2_1_per_ps,atom027_cart3_1_per_ps,atom028_cart1_1_per_ps,atom028_cart2_1_per_ps,atom028_cart3_1_per_ps,atom029_cart1_1_per_ps,atom029_cart2_1_per_ps,atom029_cart3_1_per_ps,atom030_cart1_1_per_ps,atom030_cart2_1_per_ps,atom030_cart3_1_per_ps
1,0.00362833,5.368617113434249,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.022429641918634658,-0.04977450773658945,-0.09299120233936493,0.013659324585648199,0.22564873578499067,0.24384566994515658,-0.06716118473436714,-0.04835101696366437,-0.14834085495270338,0.035254890070298237,0.013441612940463133,-0.10089173593887078,0.489700794493018,0.9946031248413851,3.3326185868773686,-0.0695152706570166,-0.31619091919781667,0.9354907083349481
6,0.02176996,5.383049314883815,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.025094269176090346,-0.047282998681737284,-0.09222541724065145,0.01464066827592551,0.21961534904368826,0.2611008532727018,-0.0765826346733426,-0.040052279905256886,-0.15784666511096043,0.037453182865605866,0.012549703941724256,-0.09927650708123749,0.4893481407138589,0.9836985857155122,3.354205652247303,-0.06390921033675248,-0.3067547066489083,0.9194618676624314
11,0.03991159,5.394692896437926,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.027789919957675345,-0.0448818507004813,-0.09145652920668224,0.015516227045121166,0.2134079709336686,0.278306352254552,-0.08611025437095612,-0.03237926484927358,-0.16758347803257373,0.039593273521536125,0.011691010166375203,-0.09763890375423885,0.48885489573338875,0.9727995386027194,3.37488669782502,-0.058597130750346664,-0.2976397428809488,0.9037140048587212
16,0.05805322,5.403606005434617,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.03051472039777749,-0.04254286398642317,-0.0906641763979921,0.016280191901092016,0.20704226681675209,0.29544974141161956,-0.09575317450558987,-0.02532906300940844,-0.1775581090625517,0.041675543781158064,0.010861228524385426,-0.09603732185050913,0.48821662180551934,0.961912147231906,3.394724617045272,-0.05354984537981635,-0.28883368816028393,0.8882266096672639
21,0.07619485,5.409989145073586,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0332720662477161,-0.04028138623164556,-0.08985031979117013,0.016935431442935404,0.20054409044075872,0.31252035518496163,-0.1055325468359777,-0.01890361909663904,-0.18777533434487925,0.043701118043374274,0.010060316676700216,-0.09444624040586788,0.487446663893283,0.9510644040318887,3.413850102416607,-0.04876079189301731,-0.28034348373026785,0.873032451520259
26,0.09433649,5.413739533896751,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0360592950505953,-0.03808075679133652,-0.08900900637954616,0.017476574084953168,0.1939155650404211,0.32948518872987165,-0.11543193101860144,-0.013103462162147451,-0.19822060741889203,0.04567038012815939,0.00928721208060915,-0.09288840828219544,0.4865090798704497,0.9402385272278304,3.432247866757592,-0.04422707531455441,-0.2721538715514956,0.8580835539462295
31,0.11247812,5.39672381427869,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.03887585409704584,-0.035939731108307164,-0.08814323790736879,0.017903830413274407,0.18717000703332887,0.32827680030113277,-0.1254694967896937,-0.007929224608017217,-0.20888235038674918,0.04758525068773723,0.008539985797903106,-0.0913746173371496,0.4853825863678589,0.9294242649685974,3.449893262687976,-0.03994511160234713,-0.2642380237712323,0.8433454736287923
36,0.13061975,5.395059181041911,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.04171942353705637,-0.033862075727148964,-0.08726249992474411,0.018210469402829495,0.18030614986645493,0.344927014115996,-0.1356074880308974,-0.0033821741813207834,-0.219745323488306,0.04944507503362851,0.007817917470770987,-0.08988741656360714,0.4840615523206679,0.9186398037554591,3.4667959148884,-0.03590525120605066,-0.25658435696367676,0.8288112938105135
41,0.14876138,5.390815628862874,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.04459099026227416,-0.031854125900378484,-0.08636877226775186,0.01839678670502324,0.17331969998523813,0.3614178505617572,-0.14585232232607806,0.0005383932992381027,-0.2307953145110896,0.05125139341339469,0.0071212070368933105,-0.08841156601436372,0.48258190881506013,0.9078756037903635,3.4829799067189953,-0.03211066419447286,-0.24918559966577708,0.8145022336790969
46,0.16690301,5.383885175976747,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.04749259411705759,-0.029908166956667547,-0.08545658572076548,0.01845513079054848,0.1661905339546374,0.37771662906878045,-0.1561996458249644,0.003834754999923095,-0.24203590137324651,0.05300051508931835,0.006448673180015868,-0.08696261395407257,0.4809645021444191,0.8971278619664718,3.4983805383367526,-0.028548421184791388,-0.24203958370055498,0.8004095492780007
