timestep_index,time_fs,tdc_total_1_per_ps,atom001_cart1_1_per_ps,atom001_cart2_1_per_ps,atom001_cart3_1_per_ps,atom002_cart1_1_per_ps,atom002_cart2_1_per_ps,atom002_cart3_1_per_ps,atom003_cart1_1_per_ps,atom003_cart2_1_per_ps,atom003_cart3_1_per_ps,atom004_cart1_1_per_ps,atom004_cart2_1_per_ps,atom004_cart3_1_per_ps,atom005_cart1_1_per_ps,atom005_cart2_1_per_ps,atom005_cart3_1_per_ps,atom006_cart1_1_per_ps,atom006_cart2_1_per_ps,atom006_cart3_1_per_ps,atom007_cart1_1_per_ps,atom007_cart2_1_per_ps,atom007_cart3_1_per_ps,atom008_cart1_1_per_ps,atom008_cart2_1_per_ps,atom008_cart3_1_per_ps,atom009_cart1_1_per_ps,atom009_cart2_1_per_ps,atom009_cart3_1_per_ps,atom010_cart1_1_per_ps,atom010_cart2_1_per_ps,atom010_cart3_1_per_ps,atom011_cart1_1_per_ps,atom011_cart2_1_per_ps,atom011_cart3_1_per_ps,atom012_cart1_1_per_ps,atom012_cart2_1_per_ps,atom012_cart3_1_per_ps,atom013_cart1_1_per_ps,atom013_cart2_1_per_ps,atom013_cart3_1_per_ps,atom014_cart1_1_per_ps,atom014_cart2_1_per_ps,atom014_cart3_1_per_ps,atom015_cart1_1_per_ps,atom015_cart2_1_per_ps,atom015_cart3_1_per_ps,atom016_cart1_1_per_ps,atom016_cart2_1_per_ps,atom016_cart3_1_per_ps,atom017_cart1_1_per_ps,atom017_cart2_1_per_ps,atom017_cart3_1_per_ps,atom018_cart1_1_per_ps,atom018_cart2_1_per_ps,atom018_cart3_1_per_ps,atom019_cart1_1_per_ps,atom019_cart2_1_per_ps,atom019_cart3_1_per_ps,atom020_cart1_1_per_ps,atom020_cart2_1_per_ps,atom020_cart3_1_per_ps,atom021_cart1_1_per_ps,atom021_cart2_1_per_ps,atom021_cart3_1_per_ps,atom022_cart1_1_per_ps,atom022_cart2_1_per_ps,atom022_cart3_1_per_ps,atom023_cart1_1_per_ps,atom023_cart2_1_per_ps,atom023_cart3_1_per_ps,atom024_cart1_1_per_ps,atom024_cart2_1_per_ps,atom024_cart3_1_per_ps,atom025_cart1_1_per_ps,atom025_cart2_1_per_ps,atom025_cart3_1_per_ps,atom026_cart1_1_per_ps,atom026_cart2_1_per_ps,atom026_cart3_1_per_ps,atom027_cart1_1_per_ps,atom027_cart2_1_per_ps,atom027_cart3_1_per_ps,atom028_cart1_1_per_ps,atom028_cart2_1_per_ps,atom028_cart3_1_per_ps,atom029_cart1_1_per_ps,atom029_cart2_1_per_ps,atom029_cart3_1_per_ps,atom030_cart1_1_per_ps,atom030_cart2_1_per_ps,atom030_cart3_1_per_ps
1,0.00362833,-0.29427261008448236,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.04345850043069681,-0.0749822241787541,0.1204107101000287,-0.012942107714565785,-0.027966754936832264,0.11172945698371714,0.006985003079531039,-0.6347559854587616,0.37586111144120593,-0.021640736644767088,-0.001144777443108228,0.008474683593013734,0.02320891984473238,0.06530834541035598,-0.30139216534062313,-0.04807072747555879,0.040999301452907845,0.032186836772298895
6,0.02176996,-0.25310112760470765,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.04385759298064545,-0.07343262704997838,0.12092025941871005,-0.012736564373407306,-0.028684576349284185,0.10283074921121428,0.0074757498248276206,-0.6016608983172418,0.3916127500609729,-0.021687970577346078,-0.0011226819437682384,0.008348502190713689,0.022326060766642255,0.0653142943290717,-0.30281108301723897,-0.04664619935126929,0.041152525889563,0.03184298870246571
11,0.03991159,-0.21166138709982138,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.044250909156371726,-0.07186417366419369,0.12142488216298888,-0.012504225403328451,-0.02927750073991149,0.09416101631033286,0.007860157821825722,-0.5686322315793695,0.40737905247644945,-0.02173038874594172,-0.001103021288735724,0.008219685753274149,0.021464645221734257,0.0652747995458241,-0.3041482161918346,-0.0452358896227558,0.04130472533774056,0.03149438634970793
16,0.05805322,-0.16982788966516993,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0446359529203279,-0.07023488329569394,0.12189818584448263,-0.012242933799431846,-0.02974229410187438,0.08573352723595164,0.00813899770666838,-0.5356171111180826,0.4231834561308445,-0.02176765618664962,-0.001085566041642984,0.008093162553529641,0.020624604602115272,0.06519012020435186,-0.30540869764955964,-0.0438236038776328,0.04145417998720197,0.031142669219924087
21,0.07619485,-0.1276659455562374,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.04501876599856751,-0.06857321559334763,0.12234053705661486,-0.011958002853562771,-0.030084649014444468,0.07754843340873376,0.008313132678279296,-0.5026599838020014,0.4390440075545314,-0.02179971132072512,-0.001070322670323733,0.007966793948018726,0.0198060989993666,0.06506214284852985,-0.3066041360913596,-0.042409099852847854,0.041603719865175665,0.030789543284557474
26,0.09433649,-0.08519467459616294,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.04539472533253265,-0.06685334667688321,0.12274301192836172,-0.011647538479443796,-0.030305459617850423,0.06960568892185748,0.008380729934651722,-0.4697567618384468,0.45493151647421537,-0.021826705022170732,-0.0010572812493167463,0.00784251206652585,0.019008054174232084,0.06489051694310852,-0.30773209189349193,-0.04099503182769762,0.04175055644296733,0.03043222979068553
31,0.11247812,-0.04308674335443932,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.045764118862756234,-0.06507469440378223,0.1231073222881003,-0.011313510581144968,-0.03040531440178838,0.061270711681042464,0.008343489136498967,-0.4369235215791413,0.4708252509926686,-0.02184870996783356,-0.0010463003517382481,0.007721225370741085,0.018229052012313587,0.06467329133756586,-0.3087906637671383,-0.03958458339307974,0.041893524759832115,0.030072568649688308
36,0.13061975,-0.00015908993026428342,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.04612452141713091,-0.06324540674865071,0.12344543405612585,-0.01095343074589662,-0.030383641229201876,0.05380330129906987,0.008197254856505586,-0.4042127343373245,0.48669688227208197,-0.021865126783040555,-0.0010373109062656878,0.007601466390934841,0.01746930253513251,0.06441300289221415,-0.3097799086838453,-0.03817448011741478,0.04203112336382272,0.02971066053835741
41,0.14876138,0.04289427855593231,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.04647810735724095,-0.061379608111780545,0.12375933348093977,-0.01056888831334527,-0.030240765756604976,0.046571103353286965,0.00794446968690621,-0.3716378329487791,0.5025241191536143,-0.021876443280925802,-0.001030437494519811,0.007482006362120113,0.016730119292218876,0.06410857941369173,-0.3107033230645082,-0.03677483828111781,0.042163740148422967,0.029344837559072003
46,0.16690301,0.08605155122210428,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.04682702142794325,-0.05946551975096045,0.12403910680207493,-0.010157076655188611,-0.02997198246538791,0.0395605651697812,0.007583974867270105,-0.33925701531345703,0.5183228718830964,-0.021880752978326333,-0.001025573344625562,0.007364157820561472,0.01601222390766725,0.06376097523733178,-0.31155254312356795,-0.035379483860458194,0.04229273265258179,0.02897786894576796
