timestep_index,time_fs,tdc_total_1_per_ps,atom001_cart1_1_per_ps,atom001_cart2_1_per_ps,atom001_cart3_1_per_ps,atom002_cart1_1_per_ps,atom002_cart2_1_per_ps,atom002_cart3_1_per_ps,atom003_cart1_1_per_ps,atom003_cart2_1_per_ps,atom003_cart3_1_per_ps,atom004_cart1_1_per_ps,atom004_cart2_1_per_ps,atom004_cart3_1_per_ps,atom005_cart1_1_per_ps,atom005_cart2_1_per_ps,atom005_cart3_1_per_ps,atom006_cart1_1_per_ps,atom006_cart2_1_per_ps,atom006_cart3_1_per_ps,atom007_cart1_1_per_ps,atom007_cart2_1_per_ps,atom007_cart3_1_per_ps,atom008_cart1_1_per_ps,atom008_cart2_1_per_ps,atom008_cart3_1_per_ps,atom009_cart1_1_per_ps,atom009_cart2_1_per_ps,atom009_cart3_1_per_ps,atom010_cart1_1_per_ps,atom010_cart2_1_per_ps,atom010_cart3_1_per_ps,atom011_cart1_1_per_ps,atom011_cart2_1_per_ps,atom011_cart3_1_per_ps,atom012_cart1_1_per_ps,atom012_cart2_1_per_ps,atom012_cart3_1_per_ps,atom013_cart1_1_per_ps,atom013_cart2_1_per_ps,atom013_cart3_1_per_ps,atom014_cart1_1_per_ps,atom014_cart2_1_per_ps,atom014_cart3_1_per_ps,atom015_cart1_1_per_ps,atom015_cart2_1_per_ps,atom015_cart3_1_per_ps,atom016_cart1_1_per_ps,atom016_cart2_1_per_ps,atom016_cart3_1_per_ps,atom017_cart1_1_per_ps,atom017_cart2_1_per_ps,atom017_cart3_1_per_ps,atom018_cart1_1_per_ps,atom018_cart2_1_per_ps,atom018_cart3_1_per_ps,atom019_cart1_1_per_ps,atom019_cart2_1_per_ps,atom019_cart3_1_per_ps,atom020_cart1_1_per_ps,atom020_cart2_1_per_ps,atom020_cart3_1_per_ps,atom021_cart1_1_per_ps,atom021_cart2_1_per_ps,atom021_cart3_1_per_ps,atom022_cart1_1_per_ps,atom022_cart2_1_per_ps,atom022_cart3_1_per_ps,atom023_cart1_1_per_ps,atom023_cart2_1_per_ps,atom023_cart3_1_per_ps,atom024_cart1_1_per_ps,atom024_cart2_1_per_ps,atom024_cart3_1_per_ps,atom025_cart1_1_per_ps,atom025_cart2_1_per_ps,atom025_cart3_1_per_ps,atom026_cart1_1_per_ps,atom026_cart2_1_per_ps,atom026_cart3_1_per_ps,atom027_cart1_1_per_ps,atom027_cart2_1_per_ps,atom027_cart3_1_per_ps,atom028_cart1_1_per_ps,atom028_cart2_1_per_ps,atom028_cart3_1_per_ps,atom029_cart1_1_per_ps,atom029_cart2_1_per_ps,atom029_cart3_1_per_ps,atom030_cart1_1_per_ps,atom030_cart2_1_per_ps,atom030_cart3_1_per_ps
1,0.00362833,-4.006354712494807,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.21192828760903532,-0.41079768466669897,0.3807167515102131,-0.028288378628563187,0.1870217707195762,-2.9083072947259003,0.21252683167577316,-2.4731175675032704,0.7309582778881603,-0.06908144823344906,-0.00232958130027876,-0.005862219745928445,0.0717856258695118,0.06912756173062093,0.027906486610701026,-0.08762628469486718,0.06625580100080843,0.020828352389748127
6,0.02176996,-3.7916707493125976,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.21418794022210316,-0.4004374367709149,0.37959406891139513,-0.02739818234744867,0.1836516303730666,-2.8814287089714745,0.24061117683669972,-2.3501917588623153,0.7564829159191625,-0.06864714224891168,-0.0023295611038529227,-0.005791269410996542,0.07128347849448038,0.06821902569005016,0.02872356996781319,-0.08487709592037126,0.06579221013522096,0.020884389773696298
11,0.03991159,-3.577366259797314,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.21643370149102437,-0.3900951838576499,0.37840825711823584,-0.026493379004038475,0.1800301982276329,-2.8543820091224035,0.26858171703443584,-2.227005151786708,0.7816459369697956,-0.06820891668159096,-0.0023277866607041256,-0.005718466298180425,0.07078644283555678,0.06733361465881883,0.029548862652893665,-0.08215812313847977,0.06531227176418475,0.02094175399986297
16,0.05805322,-3.3627650371060978,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.218655195196786,-0.3795419346772072,0.3770777597844671,-0.025566995439015774,0.17617605477623294,-2.827030953055788,0.29647090338437193,-2.1033047855657,0.8065012764091313,-0.06776640916784227,-0.002323685905217607,-0.005647231402613665,0.07029467843490284,0.06647541458580067,0.030384513065796964,-0.07944010155266029,0.06480799423410685,0.021013269788350723
21,0.07619485,-3.148311003928934,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.22088060163069734,-0.3689297709262364,0.3756061483361428,-0.02463122540160894,0.17210020796476735,-2.7996391226615156,0.3243187009304517,-1.9792694184389177,0.8310922922842341,-0.06731999410795325,-0.0023174504015332125,-0.0055761344016580176,0.06980576962368815,0.06564695424054061,0.031238657337370607,-0.076723537072896,0.06429389371483511,0.021112423420656588
26,0.09433649,-2.933885315718269,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.22308817511766219,-0.35811966663830785,0.3739690541156302,-0.023678370030260288,0.167817094397365,-2.772103745934618,0.3520717507838255,-1.854863488651569,0.8553604462205774,-0.06686969027906599,-0.0023088696433560233,-0.005506456742821514,0.06931877887013392,0.06484986215143249,0.03210839605046322,-0.07401306080593412,0.06376483509603112,0.021229640204543192
31,0.11247812,-2.722706526710205,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.2252784852837364,-0.3471082470022447,0.3721784918672496,-0.02271330210311897,0.16332424957964986,-2.747612570551628,0.37977824792669845,-1.7301141352952545,0.8792871730465142,-0.06641689038140773,-0.0022978604607797035,-0.005438924858562214,0.0688265499346449,0.06408860305879678,0.032981122068239846,-0.07131699969453181,0.06321185316780002,0.02135762770399226
36,0.13061975,-2.50871797700203,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.2274404972907495,-0.33593868400963484,0.3702753194919175,-0.021732297753921246,0.158623627046961,-2.7197302438763944,0.40731283487288084,-1.6052157031429783,0.9027910681688088,-0.06595980896736912,-0.00228410683841451,-0.005372375428486352,0.06832846040972664,0.0633611647221501,0.033870696885326644,-0.068627741821421,0.06263838122298683,0.021500934725081765
41,0.14876138,-2.2952248272605553,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.22958391051613655,-0.32468618709407265,0.36826759592073255,-0.020738042185339596,0.1537103192117841,-2.6916416899121662,0.43467753223398403,-1.4801985048574033,0.9258438621144631,-0.06550024116418124,-0.0022679312429551256,-0.005305949702387158,0.06782932361394844,0.0626700447770051,0.03477317452406343,-0.06596452003067747,0.06204542043256094,0.02167705558394938
46,0.16690301,-2.0824081623074853,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.23171844788810703,-0.3132870672405109,0.3661303594541127,-0.019722398335703394,0.14856506339404932,-2.6633646122551027,0.46186943056692087,-1.3552836286115768,0.9484831750707038,-0.06503212079430697,-0.002249240472052572,-0.0052405724949108785,0.06733265231904334,0.06201493860169831,0.035689956352423016,-0.06331713910876488,0.061434293785479675,0.02185029957290559
