timestep_index,time_fs,tdc_water1_total_1_per_ps,atom025_cart1_1_per_ps,atom025_cart2_1_per_ps,atom025_cart3_1_per_ps,atom026_cart1_1_per_ps,atom026_cart2_1_per_ps,atom026_cart3_1_per_ps,atom027_cart1_1_per_ps,atom027_cart2_1_per_ps,atom027_cart3_1_per_ps
1,0.00362833,0.08751600423128922,-0.0008989344370841786,0.03830478424535488,-0.03809152512369809,-0.01749961607226841,-0.02717852397569088,-0.06509603771053751,0.005740681589838769,0.3522910050861713,-0.1600558293707967
6,0.02176996,0.07826801901107067,-0.0008781919025252883,0.03770941074538426,-0.03816530151997297,-0.01689207598269046,-0.02517123635903074,-0.05306590139584959,0.00663455391043415,0.3351611636803321,-0.1670644021650107
11,0.03991159,0.0687398964590096,-0.0008515725461888511,0.03709151248654299,-0.03822910593388805,-0.01627440464837591,-0.02321844897955054,-0.04116964142025081,0.007559566056475168,0.3179083493690606,-0.174076357924815
16,0.05805322,0.05886449903823154,-0.0008187602136831998,0.03642936052959996,-0.03827439051147391,-0.01564481182034118,-0.02132786307145332,-0.02942423129721363,0.008516683469177975,0.3005064331840905,-0.1810979212304716
21,0.07619485,0.04866129600967375,-0.0007797718994819877,0.03573755364396463,-0.0383012315295811,-0.01500955035452599,-0.01950296357194924,-0.0178416619312948,0.009508137919414853,0.2829838470123693,-0.188133063279242
26,0.09433649,0.03813082985604463,-0.0007342977774693459,0.0350025722788502,-0.03830665931429302,-0.01436676503541174,-0.01774565755319035,-0.006428266358069603,0.01053272398005294,0.2653426053323608,-0.1951654256967852
31,0.11247812,0.02746154253695685,-0.0006822784651407708,0.03422395277558927,-0.03829097819238608,-0.01371877078441132,-0.01606032133462958,0.004984190275289746,0.01159187483100762,0.2475962239441247,-0.2021823505124867
36,0.13061975,0.01632737235773146,-0.000623465810056627,0.03340586057710839,-0.03825802313751864,-0.01306294382424888,-0.01444908374763048,0.01602086284418132,0.01268271416035728,0.2297792538831887,-0.2091678025876496
41,0.14876138,0.004935081817926373,-0.000557809748823295,0.03255575509119712,-0.03820823975248531,-0.01240177336373276,-0.01291254996146328,0.02685824806058853,0.01380508071091215,0.2119043557539487,-0.2161079849722155
46,0.16690301,-0.006676906815469008,-0.0004852064512935263,0.03166745568595034,-0.03813852982309961,-0.01173209612569068,-0.01145147479406495,0.03749938935505052,0.01495895676310477,0.194010559186069,-0.2230059606114948
