timestep_index,time_fs,tdc_water1_total_1_per_ps,atom025_cart1_1_per_ps,atom025_cart2_1_per_ps,atom025_cart3_1_per_ps,atom026_cart1_1_per_ps,atom026_cart2_1_per_ps,atom026_cart3_1_per_ps,atom027_cart1_1_per_ps,atom027_cart2_1_per_ps,atom027_cart3_1_per_ps
1,0.00362833,-0.430860957384335,-0.04908068156380278,-0.03235204504644963,-0.0552488756918785,-0.001974086427346297,0.1217591466018514,0.1864222530157987,-0.0472171744808324,-0.4172450793178825,-0.1359244144737931
6,0.02176996,-0.4342465200909776,-0.04975349449547966,-0.03187079396694755,-0.05502463187956108,-0.002021093324901105,0.1179500152699724,0.1776461531147935,-0.05378247145133584,-0.397194541034581,-0.1401956623229373
11,0.03991159,-0.4373288330553742,-0.05042940206047433,-0.0313716197811194,-0.05480551524889991,-0.002056931546309066,0.1140976226877668,0.1690925260434747,-0.06040249787631306,-0.3770433170455875,-0.1444096982279124
16,0.05805322,-0.4400478403429544,-0.05110620978114156,-0.03083636870333249,-0.05457998658736842,-0.002081702133220443,0.1102086212598209,0.1607552226163876,-0.06708051303218913,-0.3567502012602022,-0.1485767027217087
21,0.07619485,-0.4424511978413058,-0.05179040813440353,-0.03027743773832505,-0.05434843837949467,-0.002095866780977116,0.106297103362959,0.1526461181970913,-0.07383165673726476,-0.3363413469900259,-0.152709264640865
26,0.09433649,-0.4444919622702881,-0.05247734220940668,-0.02968344070498051,-0.05410740646949778,-0.002099415150830644,0.1023614240355918,0.1447633404680121,-0.08064185054349293,-0.3158061361534761,-0.1568011355422074
31,0.11247812,-0.4457678905563252,-0.0531670280397363,-0.02905394281684524,-0.05385815699774971,-0.002093020481773851,0.09840984312971639,0.1375138996281408,-0.08752206804080648,-0.2951497978164714,-0.1608476191207995
36,0.13061975,-0.4471239432904463,-0.05385700238823321,-0.02839245181611338,-0.05360635470280758,-0.002076138686913917,0.09444087218052383,0.1300587575456124,-0.0944451209104553,-0.2743997588874168,-0.1648467456246424
41,0.14876138,-0.4481616270339881,-0.05454968519996686,-0.02770516983206559,-0.05335365440661484,-0.002048978139313537,0.09045029735613234,0.1228128125317234,-0.1014144753000615,-0.2535593098183853,-0.1687934642254363
46,0.16690301,-0.4489168299026275,-0.05524764098909825,-0.02698670916636614,-0.05309572234411757,-0.002011484650182712,0.08642544221213348,0.1157859206212024,-0.1084260941056721,-0.2326623015386603,-0.1726982399418663
51,0.18504465,-0.4493688200646999,-0.05595358792597826,-0.02624029413146034,-0.0528321953839536,-0.001964094867373769,0.0823769793410757,0.1089739163388644,-0.1154727184427188,-0.2117086932778091,-0.1765481317153461
56,0.20318628,-0.4495440206630296,-0.05666165586180175,-0.02546173776397414,-0.05256348982124683,-0.001906810473853832,0.07830163878691446,0.1023752671618323,-0.122565423574047,-0.190694256153319,-0.1803675529635339
61,0.22132791,-0.4494358407668433,-0.05736630543757467,-0.02465765966064554,-0.05229049762102169,-0.001839003537518328,0.07419480316682565,0.09598933352316891,-0.1296987875211092,-0.1696295463816831,-0.1841381772972853
66,0.23946954,-0.44907847899683,-0.05807705133596456,-0.02382361407987635,-0.05201062785452779,-0.001761184727995112,0.07005547522682287,0.08980832616684856,-0.1368730281166279,-0.1485113229963939,-0.1878854512791158
71,0.25761117,-0.4484716297543292,-0.0587853770300027,-0.02296376416952011,-0.05172587171456262,-0.001673147919160179,0.0658761958727461,0.08383499218855033,-0.1440820265803918,-0.1273564570027609,-0.1915961733992274
76,0.2757528,-0.4476265942085751,-0.05949511453208572,-0.02207579439076981,-0.05143930549276217,-0.001574653094359108,0.06166038883649359,0.07806687388818748,-0.1513315116374636,-0.1061584086579208,-0.195279069127895
81,0.29389444,-0.446540475220044,-0.06021037510313969,-0.02115955115612492,-0.0511491266654716,-0.001466289555864259,0.05740287782803199,0.07249977747172086,-0.1586050210941597,-0.08492478289086695,-0.1989279840541698
86,0.31203607,-0.4452284828612691,-0.06093072336856566,-0.02021726507242113,-0.05085578685596665,-0.001347665440073526,0.05310158870181586,0.06713922796934231,-0.1659118972648846,-0.0636583349992253,-0.2025476265312904
91,0.3301777,-0.443652358170562,-0.06164869289159125,-0.01924752918365421,-0.05055714144904749,-0.001218727851566074,0.04875934136443845,0.06198324594924719,-0.1732426511117923,-0.0423448344439296,-0.2061353685526667
96,0.34831933,-0.4418468883942793,-0.06236569631320988,-0.01825354730667798,-0.05025346396125954,-0.001078943703334326,0.04438056780226768,0.05702533085211349,-0.1806148518375533,-0.0209850407531255,-0.2097012431735
101,0.36646096,-0.4397965869799499,-0.06308351022713757,-0.01723583729394162,-0.04994252570015701,-0.0009288637407086804,0.03996980151230569,0.05226422897977363,-0.1880216312094515,0.0004218595835416211,-0.2132401088841745
106,0.3846026,-0.4375220247342151,-0.06380159719392482,-0.01619879715870881,-0.04962620525255101,-0.0007692363293823749,0.03553073922712686,0.04770047201726331,-0.195464495411471,0.02186502335077243,-0.2167579279833397
111,0.40274423,-0.4350355468829085,-0.06452148775774286,-0.01513324265080663,-0.0493046908040682,-0.0005999353051724027,0.03105742386494821,0.04332844449984477,-0.2029257685081637,0.04331586967546568,-0.2202521598972134
116,0.42088586,-0.432356185926263,-0.06524359054898271,-0.0140439172904045,-0.04897722966400968,-0.0004212550046828629,0.02654793504735354,0.03914804033087384,-0.2104065581976103,0.06476348020423436,-0.2237230908030347
121,0.43902749,-0.4294928306656378,-0.06596473345298889,-0.01293189597742603,-0.04864818595713191,-0.0002319141011395156,0.0220031719939532,0.03515512887108489,-0.2178985031728014,0.08619335611828004,-0.2271692549874682
126,0.45716912,-0.4264376219981579,-0.06668613677013706,-0.01179567460133109,-0.04831586874413255,-3.206691134234285e-05,0.01742254550642427,0.03134795174770621,-0.2254090529806182,0.1076095227016033,-0.2305788419463305
131,0.47531076,-0.4231888640579037,-0.0674056262826796,-0.01063557059059577,-0.04797979938189754,0.0001783286064659019,0.01280737209306037,0.02772060112286717,-0.2329288860918479,0.1290107429675009,-0.2339560265007773
136,0.49345239,-0.4197576205933887,-0.06812782417413535,-0.009453507273087518,-0.04763868210698447,0.000399183153019081,0.008154801613095716,0.02427214716689564,-0.2404577179444823,0.1503900714633485,-0.237296092491058
141,0.51159402,0.4161363822614564,0.06884559279986585,0.008249245693452614,0.04729180315696759,-0.0006307477825135832,-0.003465274356277798,-0.02099795775814676,0.247980074408096,-0.1717422318954695,0.240605877995482
146,0.52973565,0.4123299549017846,0.0695637295214051,0.007024655921841268,0.04693992305098229,-0.0008726448341125688,0.001256400323897833,-0.01790035079104437,0.2554853650042054,-0.1930647942779684,0.2438976709825781
151,0.54787728,0.4083779815540585,0.07028170827609317,0.005782785308428968,0.04658346719455865,-0.001124706426082278,0.006009292971906609,-0.01497143565991513,0.2629853907656258,-0.2143359110389002,0.2471673901623429
156,0.56601892,0.4042812135995358,0.07099842478014351,0.004517353806801645,0.04622219702561479,-0.001387275645169842,0.01079281195627656,-0.01220854701817138,0.2704869708086056,-0.2355664300731109,0.2504257079585459
161,0.58416055,0.4000447756747382,0.07171164399258767,0.003235906405511917,0.04585594091101368,-0.001660325830043662,0.01560602856375762,-0.009608906895642125,0.2780016321937517,-0.2567477732475104,0.2536506295813118
166,0.60230218,0.3956644692467527,0.0724182561848738,0.00193607055564272,0.04548387449474304,-0.001944941032112174,0.02045510095070961,-0.007167144499498955,0.2855206920208881,-0.2778817005245596,0.2568442610960662
171,0.62044381,0.3911442342090748,0.07312318407389623,0.0006200923198729409,0.04510655388097299,-0.002241434639823188,0.02533695947120509,-0.004882357609468561,0.2930390063437359,-0.2989751103182699,0.2600173406869533
176,0.63858544,0.3864905064397564,0.0738256440130103,-0.0007121411939437594,0.04472366188246622,-0.00254905050696109,0.0302513680564863,-0.002746983291644147,0.3005406528884118,-0.320022556644298,0.2631799112362288
181,0.65672707,0.3816964155434928,0.07452266606576899,-0.002059834048634458,0.04433458127347419,-0.002868793250824122,0.03519501308606474,-0.0007584503139703934,0.3080326166997437,-0.3410339021856306,0.2663325182175007
186,0.67486871,0.3767712339358687,0.07521712760859761,-0.003423808409087429,0.04394180772131578,-0.003198948506132869,0.04016449117710107,0.001085644137728958,0.3155203666357802,-0.3619997947124026,0.269464348282968
191,0.69301034,0.3717185657562678,0.07590799596191269,-0.004803118246920409,0.04354421701971097,-0.00354077491753906,0.04515988205360326,0.002788798088270346,0.3229945693356165,-0.382913524684078,0.2725805211456915
196,0.71115197,0.3665302657598416,0.07659156873498142,-0.006196881936844992,0.04314162231497876,-0.003893798734596845,0.05018085972196393,0.004354412990044628,0.3304481245419452,-0.4037672516299219,0.2756716097572914
201,0.7292936,0.3612240764968968,0.07727084366415775,-0.00760368505646534,0.04273535124464878,-0.004260296644578102,0.05523068192798368,0.005785394446107731,0.3378901910477262,-0.4245682321861368,0.2787438280534529
206,0.74743523,-0.3557808235765348,-0.07794162543299032,0.009024887118863532,-0.04232511807094186,0.004639849087651664,-0.06030175728185155,-0.007087993404210937,-0.3453070353031114,0.4453045678554383,-0.2817865981453822
211,0.76557687,0.3502056621027618,0.07860590444133227,-0.01045989817671769,0.04191056584062462,-0.005032371565754076,0.06539661666920508,0.008267031851801302,0.3527144622674737,-0.4660023722715001,0.2848057230462968
216,0.7837185,0.3445100370072637,0.07926582622732874,-0.01190839003405227,0.04149119277287194,-0.005437354043134961,0.07050875866549031,0.009323434750497952,0.3600933062401526,-0.4866249681312503,0.2877982305593595
221,0.80186013,0.3387064347917312,0.07991824757567673,-0.01336670497429121,0.04106559365931176,-0.00585539344321245,0.07564032453506782,0.01026434984051908,0.3674425538108547,-0.5071584039014053,0.2907558676892101
226,0.82000176,0.3328104204283173,0.08056207068118938,-0.01483616031171243,0.04063474227573052,-0.006286806668085092,0.08078881326850751,0.01109083970564336,0.3747547020340646,-0.5275848941938838,0.2936871136368631
231,0.83814339,0.326827065163437,0.08119807558170167,-0.01631499540407403,0.04019981686683553,-0.006732159247087482,0.08595366594121838,0.01180792395235392,0.3820185157813862,-0.5479015905518719,0.2965978122429747
236,0.85628503,-0.3207603561702054,-0.0818274514165715,0.01780187615502959,-0.03976175040464808,0.007191630872363851,-0.09112778958576519,-0.01241988787752648,-0.3892290332613486,0.5680996009225873,-0.2994875515743263
241,0.87442666,-0.3146116330056093,-0.08244370739395064,0.01929671306863066,-0.03931887646499855,0.007665296828225356,-0.09631038209696999,-0.0129317416747988,-0.3963932257859447,0.5881738325801622,-0.3023495420659649
246,0.89256829,-0.3083899217673459,-0.08305419626871029,0.02079734297504334,-0.03887051365286554,0.008153597442746604,-0.1015028397907484,-0.01334534494655205,-0.4035120611722497,0.6081282342105176,-0.3051841405645275
251,0.91070992,-0.3020882259441984,-0.08365172287785122,0.02230711885142465,-0.03841889165802935,0.008656421089126256,-0.1067014844390698,-0.013667437369802,-0.4105817574685925,0.6279558521616879,-0.3079863242330924
256,0.92885155,-0.2957268384851892,-0.08423951500543531,0.02381835603969939,-0.03796534509694349,0.009174522512400644,-0.1119094153135926,-0.01389761866846811,-0.4176064783968449,0.6476520471963763,-0.310753391752381
261,0.94699319,-0.2892740663352226,-0.08481411334878766,0.02533530911735946,-0.03750891286017093,0.009708908587928061,-0.1171231409340031,-0.01404381049791018,-0.4245682276712484,0.667225084646507,-0.3134851633748968
266,0.96513482,-0.2827618923102155,-0.08537555523424582,0.02685262150921821,-0.03704917807108106,0.01025999967278543,-0.1223435141671277,-0.01410766733608821,-0.4314739408730339,0.6866553212642693,-0.3161799790749119
271,0.98327645,-0.276179534957496,-0.08592472326752884,0.02837437102454069,-0.03658750281346641,0.01082647477176136,-0.1275669677699466,-0.01409474322410958,-0.4383209681696088,0.7059502487074317,-0.3188357242165695
276,1.00141808,-0.2695446008758852,-0.08646330207716227,0.02989709874108148,-0.03612434089511676,0.01140946245775696,-0.1327886945421844,-0.01401038519321282,-0.4451123890752136,0.7250989545267467,-0.3214510048185805
281,1.01955971,-0.2628429870488412,-0.08698771066490867,0.03142415980961959,-0.03565930243062453,0.01200861278322736,-0.1380064138653957,-0.01385644612866845,-0.4518418665208689,0.7441062384965705,-0.3240302585277923
286,1.03770134,-0.2560859067597171,-0.08749815030464718,0.03294947527427827,-0.03519246679837989,0.0126252202031355,-0.1432098699708219,-0.01363790605035413,-0.4585106803298259,0.7629629783704589,-0.3265745071535607
291,1.05584298,-0.2492671274806753,-0.08799348978368439,0.0344775939400736,-0.03472388129752282,0.01325932087064392,-0.1483982969496981,-0.01335791173221729,-0.465118830706607,0.7816699059837154,-0.3290815378053786
296,1.07398461,-0.2423750023650597,-0.08847349143959878,0.03600211770219486,-0.03425335732632338,0.01391182401710052,-0.1535719959077746,-0.01302396691112625,-0.4716467418949109,0.8002293738222017,-0.3315487644268229
301,1.09212624,0.2354465624495468,0.08893661690243421,-0.03752338524736913,0.03378099162598915,-0.0145825963325736,0.1587342873311532,0.01263837321568458,0.4780948428678961,-0.8186045212863671,0.3339719533726994
306,1.11026787,0.2284720630755856,0.08938580595933841,-0.0390425816913138,0.03330680228317125,-0.0152726057301698,0.1638822987037403,0.01220542914534819,0.4844548308277115,-0.8367957226569658,0.3363478062347253
311,1.1284095,0.221472079177325,0.0898186528786705,-0.04055731735744457,0.03283245197097265,-0.01598089398065144,0.1690132629271357,0.01172833644341505,0.4907210401897086,-0.8547789402644733,0.3386754863699919
316,1.14655114,0.2144351280559494,0.09023327820521501,-0.04206691251996523,0.03235926119215751,-0.01670856049033123,0.1741216923793029,0.01121222076996713,0.4969032409607506,-0.872568799142818,0.3409497067016707
321,1.16469277,0.2073793943809206,0.09063172012000009,-0.0435686312687464,0.03188604668444425,-0.01745491023146657,0.1792070042291984,0.01065925483025645,0.5029921351362618,-0.890151115278293,0.3431778901592655
326,1.1828344,0.2003050188267043,0.09101228424954635,-0.04506425627097154,0.03141221307460724,-0.01822157082414944,0.1842660511957354,0.01007395795823682,0.5089933480114522,-0.9075154361113599,0.345348427543607
331,1.20097603,0.1931983749070421,0.09137287378956362,-0.04655301035885171,0.03093937505211674,-0.0190079683392954,0.1892957043672314,0.009461545966992719,0.5148908985913242,-0.924668304970327,0.3474672608082875
336,1.21911766,0.1860985819718287,0.09171483053734841,-0.04803120439541819,0.03046670407191876,-0.01981502665775081,0.1942974649581188,0.008825596168003191,0.5206926263978653,-0.9415847660220045,0.3495323569137477
341,1.2372593,-0.1789710666319869,-0.09203540953884558,0.04949974409417896,-0.02999650658980057,0.02064325216900622,-0.1992635632824583,-0.008171117824906704,-0.5263934580532208,0.9582938863778737,-0.3515478939838139
346,1.25540093,-0.1718137597883711,-0.09233832970795286,0.05095566004322873,-0.02952781282205481,0.02149208927125166,-0.2041932914953179,-0.007500117199484132,-0.5319865745766241,0.9747947463568238,-0.3535101296582415
351,1.27354256,-0.164645331113568,-0.09261732084801555,0.05240042067468782,-0.02905913521373775,0.02236249884612407,-0.2090820705984373,-0.006818072388373744,-0.537477142711632,0.9910692439928962,-0.3554237528670798
356,1.29168419,-0.1574655605595078,-0.09287786369589607,0.05382993954316997,-0.02859081814448174,0.02325459871565274,-0.2139275281037254,-0.00612705288282463,-0.5428540216236853,1.007114758795254,-0.3572875731629713
361,1.30982582,-0.1502741355499598,-0.09311695217265591,0.05524293796002448,-0.02812398860679316,0.02416720555335725,-0.2187318059274946,-0.005434241813910244,-0.5481122325047653,1.02292905418175,-0.359094112219472
366,1.32796746,-0.1430777087962388,-0.09333313738279896,0.05664330615332142,-0.02765764829589592,0.02510307425577647,-0.2234884483011762,-0.004738491904064515,-0.5532585432345209,1.038514203542289,-0.3608620236291696
