timestep_index,time_fs,tdc_water1_total_1_per_ps,atom025_cart1_1_per_ps,atom025_cart2_1_per_ps,atom025_cart3_1_per_ps,atom026_cart1_1_per_ps,atom026_cart2_1_per_ps,atom026_cart3_1_per_ps,atom027_cart1_1_per_ps,atom027_cart2_1_per_ps,atom027_cart3_1_per_ps
1,0.00362833,0.4611831773243468,-0.08121124774374479,-0.003167358415766401,0.03520985412716609,-0.02948389090128817,-0.003103028424801564,0.3890098889171924,-0.08531097138872076,0.3116345218999254,-0.0723945907456154
6,0.02176996,0.4289166587276139,-0.08145458461992305,-0.00264740383306437,0.03483397392537165,-0.02867467683731754,-0.002771414836023718,0.3829650119711472,-0.09600573371470875,0.2982449320805181,-0.07557344540838566
11,0.03991159,0.39657971736228,-0.08170359538938132,-0.002159804087740727,0.03446717637012336,-0.02782868152644794,-0.002464105413713864,0.3769890278081353,-0.1065452656264377,0.2845917271272877,-0.0787667618995448
16,0.05805322,0.3641301735179036,-0.08195455293308408,-0.001702270354499718,0.0341025741434491,-0.0269427097427455,-0.00217999667759189,0.3710839523646305,-0.1169450481409738,0.2706474156052193,-0.08197919074650034
21,0.07619485,0.3315516489438045,-0.08221827259504687,-0.001275072689495446,0.03374011749112899,-0.02602838346034615,-0.001918165121279975,0.3652653465697849,-0.1272335795668951,0.2564340138803881,-0.08521435556443395
26,0.09433649,0.2988574878962519,-0.08248719164627477,-0.0008769550054906796,0.03337739060370638,-0.02508231226030196,-0.001677220603540548,0.3595176126324205,-0.1373934427843922,0.2419478004085617,-0.08846819344843662
31,0.11247812,0.2663702677423256,-0.08276166181767754,-0.0005074461665162941,0.03301529231727034,-0.02410913325996631,-0.001456389352539604,0.3541793578906993,-0.1474496354158707,0.2271962108481682,-0.0917363273012418
36,0.13061975,0.2334835704274476,-0.0830378042705027,-0.0001661933248176962,0.03265707198765851,-0.02310486616782252,-0.001254859527138125,0.3485613510894623,-0.1573605392120057,0.2122028328736663,-0.09501342302105274
41,0.14876138,0.2005404146783443,-0.08331959332034959,0.0001472374963026895,0.03230360537428441,-0.02207340797732184,-0.001072610458241385,0.3430176044097105,-0.1671387036233592,0.1969731306140273,-0.09829684783670863
46,0.16690301,0.1675563449184586,-0.08361096618251503,0.0004334170176670322,0.0319521369800368,-0.02100928099048234,-0.0009067543559992591,0.3375306536651905,-0.1767826350302246,0.1815387335832171,-0.1015889597684316
51,0.18504465,0.1345407164212772,-0.08391599149018447,0.0006929496631108555,0.03160253027550416,-0.01991948923186362,-0.000757203692899542,0.3321053781315739,-0.1862861843703691,0.1659029888362241,-0.1048842616998192
56,0.20318628,0.1014655046103588,-0.08422600861181861,0.0009261314256012427,0.03125497609455914,-0.01880297190357261,-0.000623713192950269,0.326735701575767,-0.19567305701748,0.1500655212882741,-0.1081910750480212
61,0.22132791,0.06838466361640355,-0.08453276175202509,0.001133760358758327,0.03090973006958001,-0.01765484981629466,-0.0005037821232423285,0.3214298881419697,-0.2049391568300456,0.1340382394813565,-0.1114964039136534
66,0.23946954,0.03525282305795177,-0.08485060570663566,0.001316001468460131,0.03056547004212259,-0.01647900895410246,-0.000397881855042223,0.3161821820645975,-0.2140902449931444,0.1178230136799223,-0.114816102688226
71,0.25761117,0.002116013154824528,-0.08516729446533494,0.001473568541262388,0.03022336776497784,-0.0152736400196359,-0.0003044873484933939,0.3109879751038039,-0.2231206309737337,0.1014359644617033,-0.118138809909725
76,0.2757528,-0.03104993280019071,-0.08548852557734195,0.001606787404964267,0.02988490427260116,-0.01403758037494054,-0.0002241455917911616,0.3058462529702249,-0.232046329465682,0.08487628728753124,-0.1214675837257565
81,0.29389444,-0.06422802173908408,-0.08582022572437581,0.001716028989231121,0.02954906895316308,-0.01277599757053139,-0.0001550740183377162,0.3007484618972157,-0.2408446021847041,0.06815344124850452,-0.1247991233292494
86,0.31203607,-0.097431243359522,-0.08616191441314347,0.001801916336453397,0.02921607088524722,-0.01148512393276095,-9.638144509500158e-05,0.2956903176588973,-0.2495347014794825,0.05127299338058105,-0.128134420350219
91,0.3301777,-0.1306377055046253,-0.08650346868924548,0.001864765616685689,0.02888477882404354,-0.01016621189740526,-4.769304019066964e-05,0.2906793853785549,-0.2581085183391054,0.03422783706943188,-0.1314685804273945
96,0.34831933,-0.1638649017340652,-0.08684669873264984,0.0019051934274623,0.02855523245219039,-0.008815680982657897,-8.453630476197209e-06,0.2857287480063735,-0.26659685766722,0.01702132804775472,-0.1348077126548422
101,0.36646096,-0.1971088037908811,-0.08719431906296693,0.001923692716247543,0.02822624964467483,-0.007438268383426694,2.189749774540023e-05,0.2808370141817357,-0.2749925654567678,-0.000343334667596715,-0.1381491702605265
106,0.3846026,-0.2303597549317628,-0.0875459246034461,0.001921269693495793,0.02789889473829139,-0.006040558793033653,4.384423217734642e-05,0.2760082643669891,-0.2833007930530519,-0.01785376430628722,-0.1414909872068976
111,0.40274423,-0.2635886339722862,-0.08790352976650929,0.001897254745236832,0.02757299132961226,-0.004621842653440038,5.832288165972747e-05,0.2712255043018714,-0.2915012580619081,-0.03548260370923826,-0.1448334730395708
116,0.42088586,-0.2967856233183414,-0.08826789362309027,0.001852545734705124,0.02724831803706382,-0.003185632165569343,6.610177149713106e-05,0.2664898537657447,-0.2995987198390772,-0.05321740775783749,-0.1481727892417779
121,0.43902749,-0.3299093836986604,-0.08863488924337552,0.001787705122426826,0.02692744392306935,-0.001722175605210992,6.724863423490073e-05,0.2618034520380263,-0.3075860826524658,-0.07104233304202681,-0.1515097528733385
126,0.45716912,-0.3629650952028709,-0.08900617569302494,0.001702869031362136,0.02660911811949051,-0.0002339307586336362,6.261943017450704e-05,0.2571640402736548,-0.3154743282160887,-0.08895665293659803,-0.1548326544532076
131,0.47531076,-0.3959373872341423,-0.08937903932728344,0.001598441136219071,0.02629303200815057,0.001278413452237289,5.23574484408502e-05,0.2525765301234539,-0.3232587647967812,-0.106954955321009,-0.1581434019575703
136,0.49345239,-0.4288447731253694,-0.08976014112654285,0.00147504161946008,0.02597854063067156,0.002813082231489443,3.719895995597596e-05,0.2480240117550898,-0.330942750440644,-0.1250284893278527,-0.1614412674269967
141,0.51159402,-0.4616240288272234,-0.09013992203184062,0.001332943885434247,0.02566518519666271,0.004370544819793769,1.734012789579921e-05,0.2435289183156375,-0.3385071714620762,-0.1431681402098895,-0.1647237274688413
146,0.52973565,-0.4942963044887914,-0.09052475685537067,0.001172849359578127,0.02535343276462361,0.005947148160341131,-6.786483995850935e-06,0.2390759316578185,-0.3459444094226639,-0.1613685886627536,-0.1680011250063688
151,0.54787728,-0.5268327742919307,-0.09091426890174356,0.0009956348613409116,0.02504339027466546,0.007540927233398845,-3.462688805804934e-05,0.23468356539786,-0.3532727047986696,-0.1796071856739384,-0.1712675057967862
156,0.56601892,-0.5592841217472549,-0.09130710510508373,0.0008005536584855135,0.02473512439378692,0.009153056052820375,-6.595709539402026e-05,0.2303256488272782,-0.3605044794093519,-0.1978888470028538,-0.1745321160669425
161,0.58416055,-0.5916290553169593,-0.09170066705631948,0.0005892662373795447,0.02442831965317259,0.01078171043315546,-0.0001003405804191439,0.2260120249494041,-0.3676586167490757,-0.2162025680403589,-0.1777781841638979
166,0.60230218,-0.6238469854164682,-0.0920909673733602,0.0003617301002828927,0.0241224675709879,0.01243254990597853,-0.0001374745757139455,0.221745384897466,-0.3747265686573508,-0.2345460594950868,-0.1810080477896719
171,0.62044381,-0.6559510690722963,-0.09248463671221259,0.0001186998723439541,0.02381798208729098,0.01410703000744457,-0.0001772672509876567,0.2175178773138645,-0.3817062120338339,-0.2529215673463028,-0.1842229750099034
176,0.63858544,-0.6879247027480393,-0.09288111954062719,-0.0001394838764423925,0.02351454181204828,0.01579767330879985,-0.0002194195579050182,0.2133337630074072,-0.3885784453457773,-0.2713205262534569,-0.1874316863020858
181,0.65672707,-0.7197712836791391,-0.09327624752754012,-0.0004123153254989083,0.0232119853074727,0.01750926661695414,-0.0002638090580442463,0.2091986354487069,-0.395361197276731,-0.289747286247124,-0.1906303156173345
186,0.67486871,-0.7515048208311624,-0.09367446382994718,-0.0006996163481210261,0.02291148005538297,0.01922973106683728,-0.0003101453617034103,0.2051024796529972,-0.4020576363815353,-0.308189897724551,-0.1938167519605219
191,0.69301034,-0.7830909136581733,-0.094074290435193,-0.001000867052652953,0.02261218844752629,0.02096464242247134,-0.0003575721245115453,0.201052814118576,-0.408657616621806,-0.3266403246845411,-0.1969898877280424
196,0.71115197,-0.8145122799976318,-0.09447130808892859,-0.001315570776843647,0.02231415430290837,0.02271229868780123,-0.0004066671631118705,0.1970424833050861,-0.4151604902642324,-0.3450841970962337,-0.2001429829040772
201,0.7292936,-0.845782612560031,-0.09486942378902388,-0.001643062279398227,0.02201805216760733,0.02448044969301476,-0.0004561177886630551,0.193070056369376,-0.4215779399321957,-0.3635265427859192,-0.203278084214829
206,0.74743523,-0.8768624640496963,-0.09526375528470761,-0.001983350583912586,0.02172364980856967,0.02626662019377557,-0.0005070132666274221,0.1891450485410179,-0.4278965021513774,-0.3819539525575377,-0.2063932087488966
211,0.76557687,-0.9078077216468432,-0.09565696377452129,-0.002335947231329319,0.0214307959402577,0.02806807516066653,-0.0005596079524326682,0.185253403102486,-0.434141143162656,-0.4003819082005546,-0.2094844255287595
216,0.7837185,-0.9385660536725959,-0.09605165469803337,-0.00270051952477801,0.02113917845336534,0.02988082677676443,-0.0006122398428380341,0.1814014073222447,-0.4402891237933116,-0.4187813428922166,-0.2125525854737928
