timestep_index,time_fs,tdc_water1_total_1_per_ps,atom025_cart1_1_per_ps,atom025_cart2_1_per_ps,atom025_cart3_1_per_ps,atom026_cart1_1_per_ps,atom026_cart2_1_per_ps,atom026_cart3_1_per_ps,atom027_cart1_1_per_ps,atom027_cart2_1_per_ps,atom027_cart3_1_per_ps
1,0.00362833,0.7470150088200105,0.02000335080764131,0.03533149475771988,-0.01109823476913608,-0.01714281843710942,0.06852193596235306,0.5633011333041017,0.01596753957631404,0.1691281054801279,-0.09699749786200197
6,0.02176996,0.7333737193069417,0.01998152088623941,0.03462125024353643,-0.01132700398674267,-0.01635132084542471,0.0671753815029328,0.5614534037938901,0.01805077820854857,0.1615246173618919,-0.1017549078579302
11,0.03991159,0.719380294830486,0.01995293385558027,0.03390415806048985,-0.01155145032920516,-0.01555757616534405,0.06574504214401461,0.5595223578448139,0.02011981963261855,0.1538110276315788,-0.1065660178440608
16,0.05805322,0.7049982034395491,0.01991661737810442,0.03316013486535282,-0.01176898504708677,-0.01476073520945057,0.064234442873495,0.5575045518645713,0.02217605580156133,0.1459723349207413,-0.1114362140077397
21,0.07619485,0.6902768131761668,0.0198751060974045,0.03240219735643302,-0.0119794567297394,-0.01396824617101092,0.06265120265281594,0.5554230184133154,0.02422362682165407,0.1380190991144538,-0.1163697343791597
26,0.09433649,0.6751945858565396,0.019826511750959,0.03161782330602839,-0.0121817705592651,-0.01317918002491718,0.06099517406451494,0.5532661457792803,0.02625794886795811,0.1299499885952591,-0.1213580559232781
31,0.11247812,0.661036352481047,0.01977077115513052,0.03080634048968216,-0.01237593821501017,-0.01239681993720416,0.05927021277999861,0.5523052803288225,0.02828246676404927,0.1217690530535304,-0.1263950139379522
36,0.13061975,0.6452232638403038,0.0197070504261606,0.02997127748755755,-0.01256299439575088,-0.01161995958709904,0.05747548555104683,0.5499463421170296,0.03028780738128022,0.1134904786753309,-0.131472223815252
41,0.14876138,0.6290734415313606,0.01963620915767552,0.02911899017115102,-0.01274309697642694,-0.01085170307943108,0.05560941883285673,0.5474933420136251,0.03227482324230133,0.1051177825260536,-0.1365823243564449
46,0.16690301,0.6125856710322062,0.01955914689343561,0.02824360867426789,-0.01291517800242307,-0.01009042708812692,0.05366414146361131,0.5449428071594482,0.03424215132932527,0.09666795167069051,-0.1417285310680227
51,0.18504465,0.5957797139127237,0.0194768082759461,0.02734832502032885,-0.01307889256815682,-0.00934054713503313,0.0516467319983954,0.542292925765917,0.03618706469335264,0.08814406000934796,-0.1468967621473744
56,0.20318628,0.5786386585314992,0.01938708658897106,0.0264286655166778,-0.01323415130461929,-0.00860248184617631,0.04955529509957376,0.5395443159760073,0.03811287506723218,0.07954775078937495,-0.1521006973555422
61,0.22132791,0.561195161293628,0.01928811666810342,0.02549147279794619,-0.01338105427720482,-0.007875116142777428,0.04738778736846017,0.5367006958696265,0.04001733453991878,0.07088659343801974,-0.1573206689684645
66,0.23946954,0.5434215984764509,0.01918323623749919,0.02453193223523775,-0.01351881010883015,-0.007161231993077341,0.04514306729422027,0.5337544807566862,0.04190052961345791,0.06216289160379558,-0.1625744971625386
71,0.25761117,0.5253298926598743,0.01906959074456002,0.02355441022746094,-0.0136478304396985,-0.006461344187249873,0.04281818195924345,0.5306951227926239,0.04375993862287441,0.0533872494806297,-0.1678454265405697
76,0.2757528,0.5069177919828978,0.01894856741579282,0.02255640983402487,-0.0137688155585648,-0.005776001945300599,0.04041512669928664,0.5275215155024945,0.04559730526762414,0.04456087500716822,-0.1731371902396281
81,0.29389444,-0.4881767346033831,-0.01882148596678863,-0.02153785827316686,0.01388125593355115,0.005108662906784079,-0.03793149611990222,-0.5242186604934587,-0.04740699989005,-0.03569043039407198,0.1784402776937201
86,0.31203607,-0.469125320732777,-0.01868821357702104,-0.02050103021389964,0.0139851868965616,0.004458778223789171,-0.03536667754655389,-0.5207945946968278,-0.04919171315390846,-0.02678098193717023,0.1837539252722533
91,0.3301777,-0.4497659482890013,-0.01854662067785415,-0.01944459439947215,0.01408000092250485,0.003827995463147966,-0.03272322377168956,-0.5172510500669749,-0.05094863700813223,-0.0178305342715892,0.1890707155210581
96,0.34831933,-0.43012893036127,-0.01839721253928515,-0.01837177190650021,0.0141656990530355,0.003216160240077088,-0.0300050375282667,-0.5136064699314049,-0.05268256972796991,-0.008842993252235863,0.1943952652312801
101,0.36646096,-0.4102268109114564,-0.0182405706694069,-0.01728327485453738,0.01424173054635558,0.002626262074881169,-0.02721613388208641,-0.5098627120741357,-0.05439117291133913,0.0001778771541470672,0.1997211837046654
