timestep_index,time_fs,tdc_water1_total_1_per_ps,atom025_cart1_1_per_ps,atom025_cart2_1_per_ps,atom025_cart3_1_per_ps,atom026_cart1_1_per_ps,atom026_cart2_1_per_ps,atom026_cart3_1_per_ps,atom027_cart1_1_per_ps,atom027_cart2_1_per_ps,atom027_cart3_1_per_ps
1,0.00362833,-0.3450849900354301,0.01649629229719436,0.007119159092928289,0.004553301180758812,0.002455757983153916,-0.08083949392270318,-0.5361694205808807,0.02526454328457961,0.1682079750752606,0.04782689555427818
6,0.02176996,-0.3336868140476619,0.01681676199733245,0.007197268190519839,0.004702548931393098,0.002449536181816005,-0.078272445576837,-0.5257296147899866,0.02880187907188348,0.1608641686894574,0.04948308325675939
11,0.03991159,-0.3225043215351538,0.01713686040908656,0.007258411094545321,0.004847659781270773,0.002435936190773462,-0.075668521763486,-0.5153829584062021,0.03237128808641011,0.1533757332860771,0.05112126978637089
16,0.05805322,0.3115585948464509,-0.01745565641845369,-0.007298516116780518,-0.004987606513652089,-0.00241451554703995,0.07303404929494527,0.5051277627132558,-0.03597364574877326,-0.1457294195699984,-0.05274385724705223
21,0.07619485,0.3008603607882707,-0.01777515582196016,-0.007320589106628535,-0.005122256795188656,-0.002386105567757597,0.07037868402962845,0.4949956535092012,-0.03961572381331408,-0.1379397143532456,-0.05435443129246434
26,0.09433649,0.2904217358346481,-0.0180935830203532,-0.007322013234238645,-0.005251186446305501,-0.002350293340295566,0.06770313487224061,0.4849807252869772,-0.04328885989141603,-0.1300062600151613,-0.05594992837679953
31,0.11247812,0.2794004150570686,-0.01841072313474936,-0.007302703347946855,-0.005374328370074853,-0.002307631645012268,0.06501359532860024,0.474242756278058,-0.04699780395209764,-0.1219352530912086,-0.05752749300850011
36,0.13061975,0.2694767488250489,-0.01872553857093463,-0.007263588198875683,-0.005492188454674679,-0.002257494724485248,0.06231032305384058,0.4644594801109219,-0.05072651329396946,-0.1137423034968959,-0.05908542759987803
41,0.14876138,0.2597953963977148,-0.01903866407597081,-0.007206382762950919,-0.005605070551288335,-0.002200009784245837,0.05959154002456436,0.4547838417325717,-0.05447556699361887,-0.1054333118483387,-0.06062097934300783
46,0.16690301,0.2503421188698689,-0.01935074953687208,-0.007129876854417896,-0.005712305910261887,-0.002134808146696119,0.05685013633573983,0.4452250609218823,-0.05824140248827464,-0.09702720206952231,-0.06213673338170825
51,0.18504465,0.2411276565869322,-0.01966258918136671,-0.007035077802782515,-0.005813807510585087,-0.002062361984633784,0.05409449689395394,0.4357818301558938,-0.06201867682971836,-0.08852866866942839,-0.06362748848440071
56,0.20318628,0.2321420142589242,-0.0199719430470627,-0.006921049754801446,-0.005909599098865112,-0.001982523054203662,0.05132355929153029,0.4264573235899032,-0.06581185161734744,-0.07994100479391965,-0.06510089725630926
61,0.22132791,0.223393996339187,-0.02027663203935195,-0.006789783980842299,-0.005999763382079528,-0.001894636941942965,0.04853559063652574,0.417258792840646,-0.06961653845326257,-0.07127373055462012,-0.06654930178588545
66,0.23946954,0.2148639474909327,-0.02057982005867513,-0.006640300273047226,-0.00608387478322099,-0.00179905975750753,0.04573090455366464,0.4081791910377642,-0.07343136275164422,-0.06253066974947329,-0.06798106072692783
71,0.25761117,0.2065474195322823,-0.02087828191438843,-0.00647399206714934,-0.006162191521941402,-0.001695552908975277,0.04290625205649051,0.3992174926945415,-0.07725139234513592,-0.05372417519622235,-0.06939073926493695
76,0.2757528,0.1984418835103231,-0.02117316517228228,-0.00629046551929311,-0.006235046179630469,-0.001583845934793534,0.04006500984565309,0.3903747400559967,-0.0810782395109258,-0.04485680898025085,-0.07078029509415061
81,0.29389444,0.1905404670997941,-0.02146575048718158,-0.006089929281359594,-0.006302118455516646,-0.001464473945133029,0.03720517130632692,0.3816430099725173,-0.08490163550079771,-0.03593717468791931,-0.0721466318211423
86,0.31203607,0.1828414291415105,-0.02175571434037778,-0.005873324592548112,-0.006363475608357531,-0.001336993551866635,0.03432658277200804,0.3730317033779998,-0.0887246307649526,-0.02697186723375687,-0.07349085091663778
91,0.3301777,0.1753629056962517,-0.02204018119316669,-0.005640524110147936,-0.006418983673696882,-0.001201379758865449,0.03143257630405291,0.3645434694802202,-0.0925408678448008,-0.01796027760853583,-0.07481092589880775
96,0.34831933,0.1681046625999423,-0.02231947026508579,-0.005392792084459456,-0.006468538543388467,-0.001057124396319185,0.02852694959976686,0.3561918120972631,-0.09635809972937753,-0.008908214407624212,-0.07610985967083299
101,0.36646096,0.1610732341871856,-0.02259402618533066,-0.005130613287898082,-0.006511831511506387,-0.000904764133686652,0.02561413365406243,0.3479772369866848,-0.1001710573395833,0.0001791961711736809,-0.0773850401667302
106,0.3846026,0.1542635742118947,-0.0228635053072675,-0.004855672067035047,-0.006549117005006602,-0.000745052699531631,0.02269776343956497,0.3399037766837057,-0.103978813431104,0.009291856626237121,-0.07863766202766838
111,0.40274423,0.1476614112847351,-0.02312826622121151,-0.004565585507239231,-0.006580569539248334,-0.0005778909158440482,0.01977522456910856,0.3319630468664853,-0.1077704656139355,0.01841212094572163,-0.07986620329910177
116,0.42088586,0.1412543317166065,-0.0233882921339772,-0.004262123135039347,-0.006606019277372011,-0.0004036193278018812,0.01684643209055576,0.3241531729152086,-0.1115451196588081,0.02752987962647575,-0.08106997938263508
121,0.43902749,0.1350407989888069,-0.02364229127493263,-0.003945996272317052,-0.006626089352479558,-0.0002210472049944608,0.0139133824443278,0.3164741015623457,-0.1152967437185879,0.03663354011016022,-0.08224805730471518
