timestep_index,time_fs,tdc_water1_total_1_per_ps,atom025_cart1_1_per_ps,atom025_cart2_1_per_ps,atom025_cart3_1_per_ps,atom026_cart1_1_per_ps,atom026_cart2_1_per_ps,atom026_cart3_1_per_ps,atom027_cart1_1_per_ps,atom027_cart2_1_per_ps,atom027_cart3_1_per_ps
1,0.00362833,-4.422930948664305,0.3505834426744719,-0.4870378859964649,0.6004155570258527,0.03504206603413848,-0.19631414938052752,-3.628804328128012,0.22284160145095408,-2.753130479428748,1.433473227084029
6,0.02176996,-4.188006594248557,0.3565302315956541,-0.4786942666717304,0.6030394389682464,0.03395802751304175,-0.18752399472884326,-3.625005711866219,0.2541610350002996,-2.638842659654475,1.4943713055954693
11,0.03991159,-3.9488290711964544,0.362495620433187,-0.470130175233738,0.6055256226812379,0.03283134411602109,-0.17877804738342834,-3.6201977820184226,0.2857874664453068,-2.521669152157082,1.555306031920464
16,0.05805322,3.7047850733109833,-0.3684611065141441,0.4610684914938952,-0.6077414053006621,-0.03165822855014288,0.17012113300715537,3.614179179888792,-0.3177396363951979,2.4013732852187992,-1.6163566395375113
21,0.07619485,3.456395026928929,-0.3744708415946243,0.45169198773696706,-0.6096853594224411,-0.030456897646836765,0.16156257369898405,3.6072514714426545,-0.35006220947536254,2.278142207493586,-1.6775779053039985
26,0.09433649,3.20359762849157,-0.380489541499545,0.44182786863608947,-0.611312616858093,-0.0292199229312024,0.15312022067540954,3.5992447568406756,-0.3826872710582442,2.151959872285305,-1.7388457375988249
31,0.11247812,2.9286949204522448,-0.38651365650125674,0.4314678908468378,-0.6126332603593171,-0.027954872003898533,0.1448135481014579,3.5723455345739787,-0.4156486576558868,2.0228958927173366,-1.8000774992670077
36,0.13061975,2.6678799567842146,-0.3925226696420151,0.4206634042903559,-0.6137076142583222,-0.026653195354293703,0.13663551389818765,3.5622060137708687,-0.4488083354013117,1.8911970761131636,-1.8611302366324185
41,0.14876138,2.403559185633638,-0.39853160492878786,0.4095064990881133,-0.6145460276979606,-0.025328583512436352,0.12860009834371444,3.551011211362029,-0.4821667651381666,1.756922383979983,-1.9219080258628505
46,0.16690301,2.1358758753965725,-0.404555485669861,0.39791717884633127,-0.6151003432006824,-0.023972731265543952,0.12069499442634012,3.5386532927981964,-0.5156898741866146,1.620390106457373,-1.9824612628089664
